,Category,Category FR,Cluster,Cluster FR,Count,Link,Original,Product,Source,Weight
760,Electronics Cable And Accessories,Electronics Cable And Accessories,lastyband 10 handy reusable elastic fastener organizing cord cable loose item,lastyband 10 handy reusable elastic fastener organizing cord cable loose item,1.0,https://s.alicdn.com/@sc01/kf/Ubd87d4b8230641daa790f7a649a367c9M/Wholesale-mobile-Phone-Accessories-3-in-1.jpg_300x300.jpg,Lastyband 10 Handy Reusable Elastic Fastener Organizing Cord Cable Loose Item,lastyband 10 handy reusable elastic fastener organizing cord cable loose item,alibaba,1
761,Electronics Cable And Accessories,Electronics Cable And Accessories,customizable headphone range father day father day gift original dad gift,customizable headphone range father day father day gift original dad gift,1.0,https://i.etsystatic.com/12863387/c/2479/1969/234/0/il/71dddf/1940657425/il_340x270.1940657425_3izn.jpg,Customizable Headphone Range Father Day Father Day Gift Original Dad Gift,customizable headphone range father day father day gift original dad gift,etsy,1
429,Disposable Dishes Reusable,Disposable Dishes Reusable,disposable reusable plate plastic,disposable reusable plate plastic,106.0,https://s.alicdn.com/@sc01/kf/HTB1jKJ5X2b2gK0jSZK9q6yEgFXar/Disposable-Biodegradable-Plates-with-5-Compartments-Sugarcane.jpg_300x300.jpg,Disposable Reusable Plate Plastic,reusable disposable,alibaba,1
436,Disposable Dishes Reusable,Disposable Dishes Reusable,beeswax cotton wrap,beeswax cotton wrap,100.0,https://alidropship.com/wp-content/uploads/2019/09/24-beeswax-cotton-wrap.png,Beeswax Cotton Wrap,beeswax cotton wrap,Trendy,1
431,Disposable Dishes Reusable,Disposable Dishes Reusable,reusable washable zero waste,reusable washable zero waste,31.0,https://s.alicdn.com/@sc01/kf/H6759b6ff9c494bd39e836a8d016c6da6q/Premium-Hard-Plastic-Gold-Rimmed-Ivory-Plate.jpg_300x300.jpg,Reusable Washable Zero Waste,reusable washable zero waste,alibaba,1
432,Disposable Dishes Reusable,Disposable Dishes Reusable,washable make wipe remover,washable make wipe remover,4.0,https://i.etsystatic.com/17432972/d/il/5e46a5/2071724829/il_340x270.2071724829_oklw.jpg?version=0,Washable Make Wipe Remover,washable make wipe remover,etsy,1
433,Disposable Dishes Reusable,Disposable Dishes Reusable,glove medium latex cleaning,glove medium latex cleaning,3.0,https://m.media-amazon.com/images/I/71weuu-P47L._AC_UL320_ML3_.jpg,Glove Medium Latex Cleaning,glove medium latex cleaning,amazon,1
434,Disposable Dishes Reusable,Disposable Dishes Reusable,beautiful old tapestry reuse,beautiful old tapestry reuse,1.0,https://i.etsystatic.com/13333061/d/il/9cbc29/1146075920/il_340x270.1146075920_iank.jpg?version=0,Beautiful Old Tapestry Reuse,beautiful old tapestry reuse,etsy,1
435,Disposable Dishes Reusable,Disposable Dishes Reusable,darkroom uo exclusive film mailer,darkroom uo exclusive film mailer,1.0,https://s7d5.scene7.com/is/image/UrbanOutfitters/51444933_095_b?$medium$=&fit=hfit&fmt=webp&hei=523&qlt=80&wid=349 ,Darkroom Uo Exclusive Film Mailer,darkroom uo exclusive film mailer,urban,1
437,Decoration Storage Containers,Decoration Storage Containers,storage container box decoration,storage container box decoration,104.0,https://s.alicdn.com/@sc01/kf/HTB136fjX5jrK1RjSsplq6xHmVXa6/New-design-Borosilicate-Glass-Food-Storage-Container.jpg_300x300.jpg,Storage Container Box Decoration,storage decoration,alibaba,1
440,Decoration Storage Containers,Decoration Storage Containers,jar green pharmacy gla,jar green pharmacy gla,7.0,https://i.etsystatic.com/22165499/d/il/b326ab/2234197315/il_340x270.2234197315_d2cc.jpg?version=0,Jar Green Pharmacy Glas,jar green pharmacy gla,etsy,1
441,Decoration Storage Containers,Decoration Storage Containers,bottle gla jewelry creative,bottle gla jewelry creative,7.0,https://i.etsystatic.com/14020951/d/il/ae4a33/2017812441/il_340x270.2017812441_rchp.jpg?version=1,Bottle Glas Jewelry Creative,gla bottle,etsy,1
443,Decoration Storage Containers,Decoration Storage Containers,box wood wedding,box wood wedding,4.0,https://i.etsystatic.com/21998843/d/il/26138d/2137711354/il_340x270.2137711354_84vf.jpg?version=0,Box Wood Wedding,box wood wedding,etsy,1
444,Decoration Storage Containers,Decoration Storage Containers,jar small recycled,jar small recycled,4.0,https://i.etsystatic.com/20138352/d/il/150a9d/1919349414/il_340x270.1919349414_i345.jpg?version=0,Jar Small Recycled,jar small recycled,etsy,1
445,Decoration Storage Containers,Decoration Storage Containers,latche lid sterilite liter,latche lid sterilite liter,2.0,https://m.media-amazon.com/images/I/61af2AwL87L._AC_UL320_ML3_.jpg,Latche Lid Sterilite Liter,latche lid sterilite liter,amazon,1
446,Decoration Storage Containers,Decoration Storage Containers,box cube clear,box cube clear,2.0,https://i.etsystatic.com/15523805/d/il/87dae1/1984600203/il_340x270.1984600203_ego3.jpg?version=0,Box Cube Clear,box cube clear,etsy,1
447,Creative Stationery,Creative Stationery,creative stationery pen suppl,creative stationery pen suppl,156.0,https://s.alicdn.com/@sc01/kf/HTB1xl6iX.LrK1Rjy1zbq6AenFXaJ/China-Stationery-Beating-Cat-s-Tail-Creative.jpg_300x300.jpg,Creative Stationery Pen Suppl,stationery creative,alibaba,1
457,Creative Stationery,Creative Stationery,a4 clipboard,a4 clipboard,103.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw9a97ce6e/product/14835711_01_001_01.jpg?sw=245&sh=279&sm=fit,A4 Clipboard,a4,hema,1
459,Creative Stationery,Creative Stationery,paper clip,paper clip,100.0,https://alidropship.com/wp-content/uploads/2019/09/31-paper-folder.png,Paper Clips,paper clip,Trendy,1
460,Creative Stationery,Creative Stationery,pencil sharpener,pencil sharpener,100.0,https://alidropship.com/wp-content/uploads/2019/09/34-pencil-sharpener.png,Pencil Sharpener,pencil sharpener,Trendy,1
461,Creative Stationery,Creative Stationery,stapler,stapler,100.0,https://alidropship.com/wp-content/uploads/2019/09/35-stapler.png,Stapler,stapler,Trendy,1
462,Creative Stationery,Creative Stationery,calligraphy pen,calligraphy pen,100.0,//cdn.salehoo.com/files/image/blog/40-ecommerce-dropshipping-business-ideas-51.png,Calligraphy Pens,calligraphy pen,Trendy,1
450,Creative Stationery,Creative Stationery,creative stationery gift pen,creative stationery gift pen,64.0,https://s.alicdn.com/@sc01/kf/HTB1xWOdmljTBKNjSZFwq6AG4XXak/stationery-supply-creative-unicorn-pen-plastic-ball.jpg_300x300.jpg,Creative Stationery Gift Pen,stationery creative pen,alibaba,1
453,Creative Stationery,Creative Stationery,template creative design indesign,template creative design indesign,6.0,https://i.etsystatic.com/21721456/c/2055/1633/210/43/il/32f27e/2184856624/il_340x270.2184856624_cpqv.jpg,Template Creative Design Indesign,template creative design indesign,etsy,1
454,Creative Stationery,Creative Stationery,card birthday decorative stationery,card birthday decorative stationery,6.0,https://i.etsystatic.com/16645049/d/il/2e9095/1954571263/il_340x270.1954571263_i4mt.jpg?version=0,Card Birthday Decorative Stationery,card birthday decorative stationery,etsy,1
455,Creative Stationery,Creative Stationery,sheet designer package ip,sheet designer package ip,5.0,https://i5.walmartimages.com/asr/4d4ffd90-1f0d-410e-8d0b-c378232ab41f_1.4898e1aee128bb57bad1af186422c9c4.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Sheet Designer Package Ip,sheet designer package ip,walmart,1
456,Creative Stationery,Creative Stationery,note sticky pack 7,note sticky pack 7,5.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw26edb07c/product/14135732_01_001_02.jpg?sw=245&sh=279&sm=fit,Note Sticky Pack 7,note sticky pack 7,hema,1
493,Cosmetics,Cosmetics,portable electric ionic hairbrush,portable electric ionic hairbrush,300.0,https://www.cloudways.com/blog/wp-content/uploads/Portable-Electric-Ionic-Hairbrush.jpg,Portable Electric Ionic Hairbrush,portable electric ionic hairbrush,Trendy,1
473,Cosmetics,Cosmetics,spider nail gel,spider nail gel,200.0,https://www.cloudways.com/blog/wp-content/uploads/Spider-Nail-Gel.png,Spider Nail Gel,spider nail gel,Trendy,1
475,Cosmetics,Cosmetics,cellulite removal,cellulite removal,200.0,https://www.ecommerceceo.com/wp-content/uploads/2016/03/Cellulite-Massager-2020.jpg,Cellulite Removal,removal,Trendy,1
479,Cosmetics,Cosmetics,makeup jewel,makeup jewel,200.0,https://alidropship.com/wp-content/uploads/2019/07/ali24-min.png,Makeup Jewels,makeup jewel,Trendy,1
480,Cosmetics,Cosmetics,nail décor,nail décor,200.0,https://alidropship.com/wp-content/uploads/2019/07/ali25-min.png,Nail Décor ,nail décor,Trendy,1
481,Cosmetics,Cosmetics,hair clip pin,hair clip pin,200.0,https://alidropship.com/wp-content/uploads/2019/07/ali26-min.png,Hair Clips And Pins,hair clip pin,Trendy,1
483,Cosmetics,Cosmetics,eyelashe,eyelashe,200.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/Eyelashes-300x169.jpg,Eyelashes,eyelashe,Trendy,1
484,Cosmetics,Cosmetics,scalp scrub,scalp scrub,200.0,https://lh3.googleusercontent.com/proxy/OnU-zgzHtJl2QTyIslrNuTMcycneWK2ueN5I0FFb0JzhC0nzOQs0AniDEFpS8LGtnsg0RONyKXseCDePbZlrg0ufLA6PpLxcQQdTdyZH3lq4c6E6ksV79r8AncKUy_eDsQ3UJOtJb6HU3nI,Scalp Scrub,scalp scrub,Trendy,1
488,Cosmetics,Cosmetics,roller elliptical massager,roller elliptical massager,200.0,https://www.cloudways.com/blog/wp-content/uploads/Roller-Elliptical-Massager.png,Roller Elliptical Massager,massager,Trendy,1
490,Cosmetics,Cosmetics,teeth whitening kit,teeth whitening kit,200.0,//cdn.salehoo.com/files/image/blog/40-ecommerce-dropshipping-business-ideas-11.png,Teeth Whitening Kit,teeth whitening kit,Trendy,1
491,Cosmetics,Cosmetics,manicure milling drill bit,manicure milling drill bit,200.0,https://www.cloudways.com/blog/wp-content/uploads/Manicure-Milling-Drill-Bit.jpg,Manicure Milling Drill Bit,manicure milling drill bit,Trendy,1
492,Cosmetics,Cosmetics,waterproof eyebrow liner,waterproof eyebrow liner,200.0,https://www.cloudways.com/blog/wp-content/uploads/Waterproof-Eyebrow-Liner.jpg,Waterproof Eyebrow Liner,waterproof eyebrow liner,Trendy,1
474,Cosmetics,Cosmetics,beard straightener,beard straightener,100.0,//cdn.shopify.com/s/files/1/0070/7032/files/trending-product-mens-beard-straightener.png?format=webp&v=1582324610,Beard Straightener,beard straightener,Trendy,1
477,Cosmetics,Cosmetics,eyelash extension,eyelash extension,100.0,https://www.ecommerceceo.com/wp-content/uploads/2016/03/Sell-Eye-Extentions-Online.jpg,Eyelash Extensions,eyelash extension,Trendy,1
478,Cosmetics,Cosmetics,cruelty free makeup,cruelty free makeup,100.0,https://www.ecommerceceo.com/wp-content/uploads/2016/03/What-To-Sell-Online24.jpg,Cruelty-Free Makeup,cruelty free makeup,Trendy,1
482,Cosmetics,Cosmetics,reusable makeup sponge,reusable makeup sponge,100.0,https://img.oberlo.com/?url=https://ae01.alicdn.com/kf/H8121de18917941c8842962c2d0779cf3p/3pcs-Microfiber-Cloth-Pads-Facial-Makeup-Remover-Puff-Face-Cleansing-Towel-Reusable-Cotton-Double-Layer-Nail.jpg,Reusable Makeup Sponges,reusable makeup sponge,Trendy,1
485,Cosmetics,Cosmetics,jewelry hair comb,jewelry hair comb,100.0,https://alidropship.com/wp-content/uploads/2019/09/60-jewelry-hair-comb.png,Jewelry Hair Comb,jewelry hair comb,Trendy,1
486,Cosmetics,Cosmetics,mineral rich magnetic face mask,mineral rich magnetic face mask,100.0,https://www.cloudways.com/blog/wp-content/uploads/magnetic-mask.png,Mineral Rich Magnetic Face Mask,mineral rich magnetic face mask,Trendy,1
487,Cosmetics,Cosmetics,facial eye anti age silicone lifting cupping cup,facial eye anti age silicone lifting cupping cup,100.0,https://www.cloudways.com/blog/wp-content/uploads/Facial-Eye-Anti-Age-Silicone-Lifting-Cupping-Cups-Dropshipping-Product.png,Facial Eye Anti Age Silicone Lifting Cupping Cups,facial eye anti age silicone lifting cupping cup,Trendy,1
463,Cosmetics,Cosmetics,makeup cosmetic bag brushe,makeup cosmetic bag brushe,73.0,https://s.alicdn.com/@sc01/kf/H92ead814f9004affa016051d69677b2ac/High-end-Custom-Logo-Printed-makeup-box.jpg_300x300.jpg,Makeup Cosmetic Bag Brushe,cosmetic bag makeup,alibaba,1
466,Cosmetics,Cosmetics,cosmetic soap pouch natural,cosmetic soap pouch natural,9.0,https://i.etsystatic.com/17362890/c/1009/802/56/107/il/66cb4b/2064197292/il_340x270.2064197292_60zc.jpg,Cosmetic Soap Pouch Natural,cosmetic soap pouch natural,etsy,1
467,Cosmetics,Cosmetics,makeup set color one,makeup set color one,6.0,https://m.media-amazon.com/images/I/71IfNk+-+sL._AC_UL320_ML3_.jpg,Makeup Set Color One,makeup set color one,amazon,1
468,Cosmetics,Cosmetics,gift women makeup,gift women makeup,3.0,https://m.media-amazon.com/images/I/81QhmidwCAL._AC_UL320_ML3_.jpg,Gift Women Makeup,gift women makeup,amazon,1
469,Cosmetics,Cosmetics,bag personalized name toiletry,bag personalized name toiletry,3.0,https://i.etsystatic.com/11739370/c/2134/1694/421/170/il/041084/1744567885/il_340x270.1744567885_ccwo.jpg,Bag Personalized Name Toiletry,bag personalized name toiletry,etsy,1
470,Cosmetics,Cosmetics,acid fine e hyaluronic,acid fine e hyaluronic,2.0,https://m.media-amazon.com/images/I/61xF9SYx5sL._AC_UL320_ML3_.jpg,Acid Fine E Hyaluronic,acid fine e hyaluronic,amazon,1
471,Cosmetics,Cosmetics,fl 1 eraser pack,fl 1 eraser pack,2.0,https://m.media-amazon.com/images/I/31mxd1dyHCL._AC_UL320_ML3_.jpg,Fl 1 Eraser Pack,fl 1 eraser pack,amazon,1
472,Cosmetics,Cosmetics,cream skin cosmetic,cream skin cosmetic,2.0,https://s.alicdn.com/@sc01/kf/HTB1GjqUXeH2gK0jSZJnq6yT1FXac/Fashion-customize-travel-Zipper-PU-Iridescent-Holographic.jpg_300x300.jpg,Cream Skin Cosmetic,cream skin cosmetic,alibaba,1
504,Cooking Stools,Cooking Stools,matcha powder tea,matcha powder tea,600.0,https://www.ecommerceceo.com/wp-content/uploads/2016/03/Matcha-Powder-and-Tea.jpg,Matcha Powder/Tea,matcha tea,Trendy,1
506,Cooking Stools,Cooking Stools,green powder,green powder,300.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/green-powder-277x300.jpg,Green Powder,green powder,Trendy,1
503,Cooking Stools,Cooking Stools,bear claw,bear claw,200.0,https://www.cloudways.com/blog/wp-content/uploads/image5-165-300x298.png,Bear Claws,bear claw,Trendy,1
494,Cooking Stools,Cooking Stools,cooking kitchen set utensil,cooking kitchen set utensil,66.0,https://s.alicdn.com/@sc01/kf/HTB1y8Q3c6QnBKNjSZSgq6xHGXXae/kitchen-100-bamboo-utensil-sets-cooking-stool.jpg_300x300.jpg,Cooking Kitchen Set Utensil,cooking kitchen set utensil,alibaba,1
495,Cooking Stools,Cooking Stools,coffee pad dark roast,coffee pad dark roast,9.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwc86013b9/product/17100022_01_001_02.jpg?sw=245&sh=279&sm=fit,Coffee Pad Dark Roast,coffee pad dark roast,hema,1
496,Cooking Stools,Cooking Stools,bar grill ip cover,bar grill ip cover,6.0,https://i5.walmartimages.com/asr/f1bd029e-f52f-499a-bc58-45dcaed505e3_1.b2c73794836d171446073e0054bc02c2.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Bar Grill Ip Cover,bar grill ip cover,walmart,1
497,Cooking Stools,Cooking Stools,chocolate egg sprinkle milk,chocolate egg sprinkle milk,6.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw5174758f/product/26510001_01_001_01.jpg?sw=245&sh=279&sm=fit,Chocolate Egg Sprinkle Milk,chocolate egg sprinkle milk,hema,1
498,Cooking Stools,Cooking Stools,cooling pad heating huggable,cooling pad heating huggable,4.0,https://s7d5.scene7.com/is/image/UrbanOutfitters/53232237_072_b?$medium$=&fit=hfit&fmt=webp&hei=523&qlt=80&wid=349 ,Cooling Pad Heating Huggable,cooling pad heating huggable,urban,1
499,Cooking Stools,Cooking Stools,crisp hand cooked,crisp hand cooked,4.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw243c9287/product/10661123_01_001_01.jpg?sw=245&sh=279&sm=fit,Crisp Hand Cooked,crisp hand cooked,hema,1
500,Cooking Stools,Cooking Stools,table mirror hair pink,table mirror hair pink,3.0,https://i5.walmartimages.com/asr/87a5e637-80d5-45d9-9031-da4ee144981e_1.badf14def6450b76c8f1d7cd715fa4ef.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Table Mirror Hair Pink,table mirror hair pink,walmart,1
501,Cooking Stools,Cooking Stools,stool ash milking,stool ash milking,3.0,https://i.etsystatic.com/6170750/d/il/23d25b/935205501/il_340x270.935205501_28x3.jpg?version=0,Stool Ash Milking,stool ash milking,etsy,1
502,Cooking Stools,Cooking Stools,coffee regular filter,coffee regular filter,3.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw3099d64f/product/17100021_01_001_02.jpg?sw=245&sh=279&sm=fit,Coffee Regular Filter,coffee regular filter,hema,1
519,Cooking Accessories,Cooking Accessories,mini waffle maker,mini waffle maker,300.0,"https://slimages.macysassets.com/is/image/MCY/products/2/optimized/15721972_fpx.tif?op_sharpen=1&wid=500&hei=613&fit=fit,1&$filtersm$",Mini Waffle Maker,mini waffle maker,Trendy,1
520,Cooking Accessories,Cooking Accessories,muffin pan,muffin pan,300.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/muffin-pan.jpg,Muffin Pan,muffin pan,Trendy,1
518,Cooking Accessories,Cooking Accessories,bear claw,bear claw,200.0,https://www.cloudways.com/blog/wp-content/uploads/image5-165-300x298.png,Bear Claws,bear claw,Trendy,1
517,Cooking Accessories,Cooking Accessories,home ice cream maker,home ice cream maker,100.0,https://www.cloudways.com/blog/wp-content/uploads/Home-Ice-Cream-Makers.jpg,Home Ice Cream Makers,home ice cream maker,Trendy,1
507,Cooking Accessories,Cooking Accessories,cooking accessor kitchen set,cooking accessor kitchen set,76.0,https://s.alicdn.com/@sc01/kf/H98dfc59a2ecf4b91b606940d1d01c8dcM/factory-price-multipurpose-kitchen-accessories-6-pcs.jpg_300x300.jpg,Cooking Accessor Kitchen Set,cooking,alibaba,1
509,Cooking Accessories,Cooking Accessories,stick non silicone cooking,stick non silicone cooking,10.0,https://i.etsystatic.com/18105901/d/il/d8af53/1566155924/il_340x270.1566155924_hhkj.jpg?version=0,Stick Non Silicone Cooking,stick non silicone cooking,etsy,1
510,Cooking Accessories,Cooking Accessories,camping cooking bbq equipment,camping cooking bbq equipment,9.0,https://i5.walmartimages.com/asr/e2f30605-d4df-4193-9796-dbb7f190d46a_1.de2271fc4844efdc23e920a0b33a2dd0.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Camping Cooking Bbq Equipment,camping cooking bbq equipment,walmart,1
511,Cooking Accessories,Cooking Accessories,large cooking chart small,large cooking chart small,9.0,https://m.media-amazon.com/images/I/71ov-Xi+1OL._AC_UL320_ML3_.jpg,Large Cooking Chart Small,large cooking chart small,amazon,1
512,Cooking Accessories,Cooking Accessories,vegetable slicer onion dicer,vegetable slicer onion dicer,6.0,https://m.media-amazon.com/images/I/71owRgHp0nL._AC_UL320_ML3_.jpg,Vegetable Slicer Onion Dicer,vegetable slicer onion dicer,amazon,1
513,Cooking Accessories,Cooking Accessories,pack coaster,pack coaster,5.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwe2b46b97/product/80810222_01_001_01.jpg?sw=245&sh=279&sm=fit,Pack Coaster,pack coaster,hema,1
514,Cooking Accessories,Cooking Accessories,mix baking bread,mix baking bread,5.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw46efe55a/product/10970067_01_001_01.jpg?sw=245&sh=279&sm=fit,Mix Baking Bread,mix baking bread,hema,1
515,Cooking Accessories,Cooking Accessories,chocolate chip bake make,chocolate chip bake make,4.0,https://i.etsystatic.com/12790218/d/il/caad7b/1390781459/il_340x270.1390781459_ifuu.jpg?version=0,Chocolate Chip Bake Make,chocolate chip bake make,etsy,1
516,Cooking Accessories,Cooking Accessories,8 plate vent lid,8 plate vent lid,2.0,https://m.media-amazon.com/images/I/61y-z5LFCbL._AC_UL320_ML3_.jpg,8 Plate Vent Lid,8 plate vent lid,amazon,1
531,Comfort And Fahion,Comfort And Fahion,bohemian earring,bohemian earring,300.0,https://www.cloudways.com/blog/wp-content/uploads/Bohemian-Earrings.jpg,Bohemian Earrings,bohemian earring,Trendy,1
540,Comfort And Fahion,Comfort And Fahion,waterproof pant,waterproof pant,300.0,https://www.cloudways.com/blog/wp-content/uploads/image1-240-300x295.png,Waterproof Pants,waterproof shoe,Trendy,1
533,Comfort And Fahion,Comfort And Fahion,breathable mesh running shoe,breathable mesh running shoe,200.0,https://www.cloudways.com/blog/wp-content/uploads/Breathable-Mesh-Running-Shoes.jpg,Breathable Mesh Running Shoes,mesh shoe,Trendy,1
535,Comfort And Fahion,Comfort And Fahion,pocket scarve,pocket scarve,200.0,https://www.cloudways.com/blog/wp-content/uploads/image7-129-297x300.png,Pocket Scarves,pocket,Trendy,1
539,Comfort And Fahion,Comfort And Fahion,touch screen glove,touch screen glove,200.0,https://www.cloudways.com/blog/wp-content/uploads/image4-189-288x300.png,Touch Screen Gloves,touch screen glove,Trendy,1
544,Comfort And Fahion,Comfort And Fahion,shapewear,shapewear,200.0,//cdn.shopify.com/s/files/1/0070/7032/files/2-shapewear-product.png?format=webp&v=1544031929,Shapewear,shapewear,Trendy,1
545,Comfort And Fahion,Comfort And Fahion,plaid hoodie,plaid hoodie,200.0,//cdn.shopify.com/s/files/1/0070/7032/files/trending-products-plaid-hoodie.jpg?v=1582322627,Plaid Hoodie,plaid hoodie,Trendy,1
547,Comfort And Fahion,Comfort And Fahion,minimalist watche,minimalist watche,200.0,https://www.ecommerceceo.com/wp-content/uploads/2016/03/Sell-Watches-Online.jpg,Minimalist Watches,minimalist watche,Trendy,1
549,Comfort And Fahion,Comfort And Fahion,enamel pin,enamel pin,200.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/Enamel-Custom-Pins.jpg,Enamel Pins,enamel pin,Trendy,1
551,Comfort And Fahion,Comfort And Fahion,compression sock,compression sock,200.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/compression-socks.jpg,Compression Socks,compression sock,Trendy,1
553,Comfort And Fahion,Comfort And Fahion,hooded raincoat,hooded raincoat,200.0,https://www.cloudways.com/blog/wp-content/uploads/image6-152-298x300.png,Hooded Raincoats,hooded raincoat,Trendy,1
532,Comfort And Fahion,Comfort And Fahion,one piece swimsuit,one piece swimsuit,100.0,https://www.cloudways.com/blog/wp-content/uploads/One-Piece-Swimsuit.jpg,One Piece Swimsuit,one piece swimsuit,Trendy,1
537,Comfort And Fahion,Comfort And Fahion,winter coat,winter coat,100.0,https://www.cloudways.com/blog/wp-content/uploads/image8-125-300x293.png,Winter Coats,winter coat,Trendy,1
538,Comfort And Fahion,Comfort And Fahion,shoe dryer,shoe dryer,100.0,https://www.cloudways.com/blog/wp-content/uploads/image10-127-300x297.png,Shoe Dryer,shoe dryer,Trendy,1
543,Comfort And Fahion,Comfort And Fahion,gilet jacket,gilet jacket,100.0,https://www.cloudways.com/blog/wp-content/uploads/image12-85-300x287.png,Gilet Jackets,gilet jacket,Trendy,1
546,Comfort And Fahion,Comfort And Fahion,athleisure,athleisure,100.0,//cdn.shopify.com/s/files/1/0070/7032/files/6-athleisure-product.png?format=webp&v=1544032331,Athleisure,athleisure,Trendy,1
548,Comfort And Fahion,Comfort And Fahion,photo necklace,photo necklace,100.0,https://img.oberlo.com/?url=https://ae01.alicdn.com/kf/HTB14RqWLYvpK1RjSZFqq6AXUVXaC/lovty-Hip-Hop-Custom-Made-Photo-Medallions-Necklace-Pendant-With-4mm-Tennis-Chain-Cubic-Zircon-Gold.jpg,Photo Necklace,photo necklace,Trendy,1
550,Comfort And Fahion,Comfort And Fahion,pendant,pendant,100.0,https://qph.fs.quoracdn.net/main-qimg-281dcf3ff3c1c9aa0143e7df0a70582d,Pendant,pendant,Trendy,1
552,Comfort And Fahion,Comfort And Fahion,replacement band,replacement band,100.0,https://c1.neweggimages.com/ProductImage/ABMK_131249524779101647MEVHIc9ewl.jpg,Replacement Bands,replacement band,Trendy,1
521,Comfort And Fahion,Comfort And Fahion,ring comfort wedding band,ring comfort wedding band,13.0,https://i.etsystatic.com/22212424/d/il/c38b1f/2166904300/il_340x270.2166904300_s0bv.jpg?version=1,Ring Comfort Wedding Band,ring comfort wedding band,etsy,1
523,Comfort And Fahion,Comfort And Fahion,shoe women running walking,shoe women running walking,11.0,https://m.media-amazon.com/images/I/81c+rNYRMPL._AC_UY218_ML3_.jpg,Shoe Women Running Walking,women shoe,amazon,1
522,Comfort And Fahion,Comfort And Fahion,comfort color shirt tee,comfort color shirt tee,10.0,https://i.etsystatic.com/17997621/c/1025/813/0/211/il/6ef841/1791054801/il_340x270.1791054801_lfy6.jpg,Comfort Color Shirt Tee,comfort color shirt tee,etsy,1
525,Comfort And Fahion,Comfort And Fahion,slip women comfort clark,slip women comfort clark,5.0,https://i5.walmartimages.com/asr/d2868b72-4733-4fe0-ba26-31180f6b209a_1.a57e594b122076086824856a942346ba.jpeg?odnHeight=376&odnWidth=282&odnBg=ffffff,Slip Women Comfort Clark,slip women comfort clark,walmart,1
526,Comfort And Fahion,Comfort And Fahion,fashion ip sneaker top,fashion ip sneaker top,5.0,https://i5.walmartimages.com/asr/ccc9d77c-ce05-4a20-a9ba-963fea433c28_1.952519531784ad9968d538a7b7ad7abf.jpeg?odnHeight=376&odnWidth=282&odnBg=ffffff,Fashion Ip Sneaker Top,fashion ip sneaker top,walmart,1
527,Comfort And Fahion,Comfort And Fahion,comfort fabric farbic clothing,comfort fabric farbic clothing,3.0,https://i.etsystatic.com/17790898/d/il/54d560/1621610003/il_340x270.1621610003_jwpk.jpg?version=0,Comfort Fabric Farbic Clothing,comfort fabric farbic clothing,etsy,1
528,Comfort And Fahion,Comfort And Fahion,headband women yoga fashion,headband women yoga fashion,3.0,https://i.etsystatic.com/20990544/c/1224/972/0/15/il/c47b0b/2205159641/il_340x270.2205159641_5eaf.jpg,Headband Women Yoga Fashion,headband women yoga fashion,etsy,1
529,Comfort And Fahion,Comfort And Fahion,50 cm comfort jersey,50 cm comfort jersey,3.0,https://i.etsystatic.com/17015382/d/il/90d5d6/2068130231/il_340x270.2068130231_jqrw.jpg?version=0,50 Cm Comfort Jersey,50 cm comfort jersey,etsy,1
530,Comfort And Fahion,Comfort And Fahion,4 pair reader reading,4 pair reader reading,2.0,https://m.media-amazon.com/images/I/81Sp4oapJwL._AC_UY218_ML3_.jpg,4 Pair Reader Reading,4 pair reader reading,amazon,1
